hq_id,original_file,identity,split,image_path
5202,111123.jpg,2067,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5202.jpg
5203,038408.jpg,7363,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5203.jpg
5204,144374.jpg,7578,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5204.jpg
5205,150111.jpg,199,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5205.jpg
5206,180125.jpg,1967,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5206.jpg
5207,109696.jpg,8798,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5207.jpg
5208,056487.jpg,436,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5208.jpg
5209,065709.jpg,1088,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5209.jpg
5210,063829.jpg,9920,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5210.jpg
5211,144474.jpg,3494,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5211.jpg
5212,000004.jpg,5805,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5212.jpg
5213,143191.jpg,5716,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5213.jpg
5214,091177.jpg,7773,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5214.jpg
5215,045291.jpg,7754,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5215.jpg
5216,059104.jpg,305,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5216.jpg
5217,159984.jpg,343,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5217.jpg
5218,120099.jpg,4181,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5218.jpg
5219,174517.jpg,4388,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5219.jpg
5220,126560.jpg,3208,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5220.jpg
5221,135618.jpg,413,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5221.jpg
5222,027121.jpg,6308,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5222.jpg
5223,042451.jpg,5579,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5223.jpg
5224,096655.jpg,8518,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5224.jpg
5225,146753.jpg,4431,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5225.jpg
5226,090179.jpg,3867,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5226.jpg
5227,178430.jpg,4453,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5227.jpg
5228,056274.jpg,1660,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5228.jpg
5229,161807.jpg,9965,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5229.jpg
5230,083663.jpg,2463,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5230.jpg
5231,014139.jpg,8664,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5231.jpg
5232,150075.jpg,6236,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5232.jpg
5233,070393.jpg,7312,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5233.jpg
5234,007425.jpg,3186,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5234.jpg
5235,137375.jpg,9240,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5235.jpg
5236,012215.jpg,6018,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5236.jpg
5237,167900.jpg,774,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5237.jpg
5238,033901.jpg,7541,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5238.jpg
5239,044320.jpg,239,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5239.jpg
5240,058595.jpg,2433,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5240.jpg
5241,122297.jpg,5482,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5241.jpg
5242,131272.jpg,5509,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5242.jpg
5243,128061.jpg,4253,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5243.jpg
5244,084950.jpg,305,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5244.jpg
5245,179442.jpg,3532,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5245.jpg
5246,150277.jpg,5933,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5246.jpg
5247,124981.jpg,8528,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5247.jpg
5248,053790.jpg,3475,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5248.jpg
5249,015514.jpg,248,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5249.jpg
5250,106560.jpg,1128,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5250.jpg
5251,052847.jpg,1113,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5251.jpg
5252,114484.jpg,8275,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5252.jpg
5253,156524.jpg,1962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5253.jpg
5254,125763.jpg,5622,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5254.jpg
5255,135379.jpg,8390,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5255.jpg
5256,173184.jpg,2246,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5256.jpg
5257,060078.jpg,2545,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5257.jpg
5258,172223.jpg,2034,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5258.jpg
5259,111665.jpg,8011,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5259.jpg
5260,074202.jpg,8372,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5260.jpg
5261,023056.jpg,2309,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5261.jpg
5262,171748.jpg,3037,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5262.jpg
5263,103791.jpg,632,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5263.jpg
5264,022901.jpg,66,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5264.jpg
5265,057010.jpg,230,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5265.jpg
5266,139998.jpg,9012,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5266.jpg
5267,139004.jpg,1714,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5267.jpg
5268,004518.jpg,684,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5268.jpg
5269,021491.jpg,6673,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5269.jpg
5270,039269.jpg,886,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5270.jpg
5271,078580.jpg,8826,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5271.jpg
5272,064808.jpg,2969,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5272.jpg
5273,172085.jpg,4055,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5273.jpg
5274,104929.jpg,6199,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5274.jpg
5275,060732.jpg,6934,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5275.jpg
5276,168170.jpg,1026,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5276.jpg
5277,147760.jpg,5313,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5277.jpg
5278,183750.jpg,7002,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5278.jpg
5279,039078.jpg,3193,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5279.jpg
5280,166541.jpg,4183,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5280.jpg
5281,172738.jpg,4458,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5281.jpg
5282,178817.jpg,2246,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5282.jpg
5283,201663.jpg,10157,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5283.jpg
5284,137103.jpg,34,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5284.jpg
5285,111300.jpg,4268,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5285.jpg
5286,133341.jpg,1356,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5286.jpg
5287,110409.jpg,4119,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5287.jpg
5288,058564.jpg,1115,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5288.jpg
5289,085772.jpg,1135,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5289.jpg
5290,014420.jpg,447,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5290.jpg
5291,181682.jpg,1899,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5291.jpg
5292,051920.jpg,9682,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5292.jpg
5293,101038.jpg,2314,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5293.jpg
5294,136218.jpg,3817,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5294.jpg
5295,063264.jpg,2603,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5295.jpg
5296,069449.jpg,2910,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5296.jpg
5297,064765.jpg,2955,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5297.jpg
5298,004093.jpg,7294,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5298.jpg
5299,104358.jpg,2518,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5299.jpg
5300,144981.jpg,718,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5300.jpg
5301,039817.jpg,2443,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5301.jpg
5302,016232.jpg,4087,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5302.jpg
5303,140796.jpg,1033,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5303.jpg
5304,145312.jpg,7211,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5304.jpg
5305,057534.jpg,4532,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5305.jpg
5306,120882.jpg,5293,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5306.jpg
5307,114775.jpg,8129,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5307.jpg
5308,003622.jpg,2755,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5308.jpg
5309,122758.jpg,4387,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5309.jpg
5310,163204.jpg,2957,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5310.jpg
5311,160414.jpg,2602,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5311.jpg
5312,166439.jpg,386,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5312.jpg
5313,174839.jpg,4377,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5313.jpg
5314,080047.jpg,8127,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5314.jpg
5315,031441.jpg,5153,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5315.jpg
5316,091323.jpg,6555,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5316.jpg
5317,003821.jpg,2451,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5317.jpg
5318,000536.jpg,2930,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5318.jpg
5319,171426.jpg,1249,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5319.jpg
5320,187529.jpg,6677,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5320.jpg
5321,049156.jpg,5617,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5321.jpg
5322,010791.jpg,8173,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5322.jpg
5323,093573.jpg,10008,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5323.jpg
5324,080163.jpg,9934,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5324.jpg
5325,169870.jpg,2846,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5325.jpg
5326,088681.jpg,1523,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5326.jpg
5327,170122.jpg,4580,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5327.jpg
5328,106301.jpg,4612,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5328.jpg
5329,151205.jpg,1657,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5329.jpg
5330,057440.jpg,721,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5330.jpg
5331,129911.jpg,2134,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5331.jpg
5332,054123.jpg,7621,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5332.jpg
5333,043395.jpg,3648,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5333.jpg
5334,172626.jpg,3227,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5334.jpg
5335,005303.jpg,778,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5335.jpg
5336,128075.jpg,800,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5336.jpg
5337,027178.jpg,3870,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5337.jpg
5338,022814.jpg,6308,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5338.jpg
5339,177861.jpg,1906,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5339.jpg
5340,153905.jpg,2190,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5340.jpg
5341,093251.jpg,492,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5341.jpg
5342,009655.jpg,6300,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5342.jpg
5343,111148.jpg,9065,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5343.jpg
5344,025373.jpg,7867,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5344.jpg
5345,183044.jpg,8787,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5345.jpg
5346,180462.jpg,425,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5346.jpg
5347,192660.jpg,6958,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5347.jpg
5348,133320.jpg,4962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5348.jpg
5349,127718.jpg,7271,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5349.jpg
5350,012804.jpg,940,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5350.jpg
5351,078203.jpg,5688,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5351.jpg
5352,175635.jpg,3532,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5352.jpg
5353,033808.jpg,10098,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5353.jpg
5354,173033.jpg,192,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5354.jpg
5355,106605.jpg,5157,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5355.jpg
5356,149982.jpg,8009,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5356.jpg
5357,118240.jpg,579,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5357.jpg
5358,192423.jpg,6886,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5358.jpg
5359,027950.jpg,8879,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5359.jpg
5360,174133.jpg,3685,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5360.jpg
5361,124741.jpg,7369,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5361.jpg
5362,098228.jpg,4944,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5362.jpg
5363,104714.jpg,5303,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5363.jpg
5364,093675.jpg,4334,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5364.jpg
5365,032573.jpg,2859,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5365.jpg
5366,138051.jpg,5634,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5366.jpg
5367,118578.jpg,5234,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5367.jpg
5368,045984.jpg,2867,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5368.jpg
5369,183058.jpg,6284,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5369.jpg
5370,154469.jpg,7053,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5370.jpg
5371,129608.jpg,6346,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5371.jpg
5372,085695.jpg,5272,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5372.jpg
5373,170938.jpg,2737,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5373.jpg
5374,061254.jpg,6145,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5374.jpg
5375,126529.jpg,359,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5375.jpg
5376,160585.jpg,6860,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5376.jpg
5377,180562.jpg,2119,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5377.jpg
5378,007159.jpg,6624,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5378.jpg
5379,100926.jpg,8501,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5379.jpg
5380,039459.jpg,10176,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5380.jpg
5381,173791.jpg,4861,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5381.jpg
5382,065322.jpg,3172,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5382.jpg
5383,089518.jpg,247,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5383.jpg
5384,058808.jpg,7261,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5384.jpg
5385,180857.jpg,3092,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5385.jpg
5386,000442.jpg,2063,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5386.jpg
5387,125392.jpg,5369,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5387.jpg
5388,099060.jpg,1700,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5388.jpg
5389,105634.jpg,157,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5389.jpg
5390,022469.jpg,563,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5390.jpg
5391,057414.jpg,230,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5391.jpg
5392,043980.jpg,7339,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5392.jpg
5393,080922.jpg,3805,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5393.jpg
5394,072439.jpg,2261,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5394.jpg
5395,171153.jpg,859,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5395.jpg
5396,055824.jpg,1566,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5396.jpg
5397,104450.jpg,4060,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5397.jpg
5398,049852.jpg,6076,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5398.jpg
5399,168861.jpg,776,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5399.jpg
5400,068524.jpg,5416,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5400.jpg
5401,163901.jpg,3726,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5401.jpg
5402,013969.jpg,9211,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5402.jpg
5403,160391.jpg,3867,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5403.jpg
5404,183245.jpg,5446,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5404.jpg
5405,047031.jpg,5827,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5405.jpg
5406,024809.jpg,931,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5406.jpg
5407,116170.jpg,8898,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5407.jpg
5408,056281.jpg,9211,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5408.jpg
5409,038251.jpg,94,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5409.jpg
5410,168379.jpg,4388,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5410.jpg
5411,146113.jpg,8313,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5411.jpg
5412,099619.jpg,6532,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5412.jpg
5413,066884.jpg,3383,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5413.jpg
5414,049979.jpg,7613,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5414.jpg
5415,006710.jpg,9924,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5415.jpg
5416,046483.jpg,9962,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5416.jpg
5417,189903.jpg,9737,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5417.jpg
5418,091754.jpg,6394,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5418.jpg
5419,104841.jpg,4899,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5419.jpg
5420,064484.jpg,5046,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5420.jpg
5421,011819.jpg,2238,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5421.jpg
5422,054375.jpg,1887,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5422.jpg
5423,128719.jpg,7022,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\5423.jpg
