hq_id,original_file,identity,split,image_path,source_sha256
3060,091807.jpg,7743,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3060.jpg,e38780c4d3f0a0e3a94230f2eaf3b5ec89e7291bc93db6bdfd793f1b46537909
3061,176337.jpg,3685,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3061.jpg,461fc605a13be60906473e04bfc67137087dbf57a49e8cb820f8c36a4ebdda2e
3062,129973.jpg,4598,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3062.jpg,ad858ec236590f7df17318bd89fff21eab025db427afb89cbdcf9a326b347345
3063,178194.jpg,787,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3063.jpg,a35e85cb9711bd0b5b57aeec76384c80c70600756b3cd85a7fcd6c7de3cb4861
3064,064649.jpg,3839,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3064.jpg,9aa36e891c05a7f0dd75088c0461b4edf2187e7b2615f7d2f5080326bc33f993
3065,194912.jpg,6632,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3065.jpg,00a5fac0c8a1898e1bf53729a2a076ffec329b31ae2b68789d2f25117712dcc8
3066,075272.jpg,1535,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3066.jpg,2df523df2336cc3fb55ef366f7bb2867030a238bbdefa159b8a24ce6705f9eb5
3067,148375.jpg,2898,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3067.jpg,b90ede1132174a93f7b94d83bc387efd48a0512cf7beaeb89c4c54a6048954ee
3068,036867.jpg,9210,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3068.jpg,ee94c65bc9a820648ffe854a80845736f74ed0861d8a47183b244b7ab1883b9d
3069,190968.jpg,7087,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3069.jpg,2c42d28d6d1a608da1794827aa61b54c9f4e1f4a1235b73ec94c95919a7ab8c9
3070,027833.jpg,4972,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3070.jpg,1cd4981b574dafad9bb739dad1a463f7fcdd5c696980b39e947f3b6b8870ee54
3071,037469.jpg,5617,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3071.jpg,e7165510af4ea3882f5edb43fa18f616eed5adc4fb6172ec27392018b3d052fb
3072,015296.jpg,4244,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3072.jpg,b76e3f1475c6f90c6682021c3c33d4477648aa824a1bbea0259e693f771375ce
3073,010803.jpg,5247,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3073.jpg,e213c75722cb4a36c9919977cfcd0d5a5afe37fd1f5d0ddce73e8ebd6ac22999
3074,004067.jpg,9944,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3074.jpg,c291e5b5839d0b1839374b04b1e626b08b345f229c03e25be0fc23860e5cd105
3075,200450.jpg,6676,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3075.jpg,4f353723dbd79d35fb210c4a17aee89a86599e7fd1d121db30c36ef4a172c6fb
3076,074643.jpg,4748,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3076.jpg,fa718e9db4c94daf8f8efdaf022e6a508ec4d974fc79b69ac1a4178417b62951
3077,015341.jpg,419,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3077.jpg,0a2160f9414b01cf5efb4c7313e91c99b25ba778a37af67d5529b13704ffde1e
3078,052934.jpg,4070,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3078.jpg,35b55f0d8d67b91770278e4d5c17fe0470a6504dcc913efba0c51614baf3b3df
3079,054815.jpg,121,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3079.jpg,c6b7dba0310151ca24633ba56b6d92c30519bc9cb909e1560c5c9694236f89d1
3080,168111.jpg,261,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3080.jpg,eac496fbf0fad91a72e9baec631d5963fb9315de6120d60693bb85b8640309d9
3081,162476.jpg,9065,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3081.jpg,40a16a4daabb246b2d5de31304c0d643a6383d4e79696d75a96c84770a4895d9
3082,145486.jpg,7329,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3082.jpg,6902f57eefb329618e9b04cc996667fde6ec61cae000d97cc6b86c122f734a69
3083,133892.jpg,7101,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3083.jpg,e3849592eb9a7dcfbb9e74817c82cd7182b721ede5c472864934521cb92e8bd3
3084,179573.jpg,4643,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3084.jpg,40359eaeac0afcef2a4b989a5dfbdd9bb0dfff657a8a15be4a5fb9c875786e31
3085,122372.jpg,4112,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3085.jpg,9d3f9c8a89e7b99cbbe25fcddd59f9506ad85fffa9d34ec142544dcc3bde9b52
3086,092368.jpg,6833,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3086.jpg,78ace91c9fe713fe7dd79b3c0996708c9344278df93444d04d1c0a028db0c7a8
3087,007635.jpg,5758,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3087.jpg,3043a49714be8798bd9c9b6cf50682a185c73090d9d4f7bfe4c488db0cc2b1c2
3088,038996.jpg,6415,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3088.jpg,889d01d02d05cea40556eb074cc27af6da9fa50571b7a119e734aebf607de26b
3089,156771.jpg,5157,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3089.jpg,120a4020abf615bea2481097ff41dae4e89e86d5cad623667b0819cbfa5906ff
3090,198430.jpg,5159,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3090.jpg,e1e0c227d9def710a2dca48e2fb218c2061081b2031b382e10e99e3fa65338a6
3091,040157.jpg,5905,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3091.jpg,c43b6aada8a7b06876b60572e73ef20594fe1d55b4f6e1b0fbf96d5c5248c848
3092,120992.jpg,2974,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3092.jpg,4228bdc24923f496b693d6558745c16eeb1af0ae771f68a31dec2f45399744f4
3093,056019.jpg,5344,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3093.jpg,2f499b5e7f3238c14df06877bad6c646f7ebf8c27079ac5eec8dc57988fdfe38
3094,081440.jpg,1852,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3094.jpg,913a148dfdaeb1e0af949b66e3b2bfed403edfed6e647e2fcfd58839f788b5ab
3095,016644.jpg,4577,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3095.jpg,0d65518d3650511afe5a4609c372a49512feb4aa7d8ba42c444694263469fcb9
3096,165691.jpg,1651,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3096.jpg,b4f97432a64a4775efca371952102a6ca2eec6a7f3efa6d91f4f65fa61388237
3097,180401.jpg,4911,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3097.jpg,ed13f8a75c89edac1df225f62c08c52a09ab1684bff4343cd21dc9be1b32dcd7
3098,099249.jpg,313,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3098.jpg,bd8893030987c6a3561b55c28b51e86c022600f8cc65de01e99864b5fa555d2c
3099,062380.jpg,6730,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3099.jpg,b63784cdad57b255321860320556246fafa877cf1c36859dfcc47e80feaacd94
3100,081888.jpg,403,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3100.jpg,ad9e766ad58104ce5109b47c9c1763d7a7d193327a96f5ba66879595d2f3e0a7
3101,014331.jpg,5313,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3101.jpg,b7c51533172816345bc69b2216982a63dda40f9f14421ba313cf48a170ecc2d9
3102,129053.jpg,8632,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3102.jpg,1a0f35432ceb97483397113a9ffbc9c1579160e086cf9cdb7cafa5ca408ee4c0
3103,120844.jpg,9166,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3103.jpg,9460052410af7a0f893fa09f4f92991e27f9c6adbc59a4737a30831ceddbecf8
3104,163024.jpg,365,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3104.jpg,c05244fa5909244e826797a41eb3bc259acf57669acf2a88df292a6d111e6377
3105,172568.jpg,3685,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3105.jpg,ce5cf5ea67d89692423cf614cdd15e98f3dd9a71118bcd85d8b973d7686c5afe
3106,008668.jpg,6688,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3106.jpg,3d19db98c9f048eecf3fc5ec70900ad5b82fc7b3c81c5846bf6cd83253783ee2
3107,198597.jpg,5325,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3107.jpg,646a553d4669e62b30710d509204ff493af763b75a77413c43f4e9d646d6b667
3108,189745.jpg,8330,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3108.jpg,c65d9dcab824c459c0d3aa5f9a80f3d16c2e78aa27af282a7c709b1e765ffa3e
3109,059638.jpg,2937,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3109.jpg,e8a274e3c52a11b52b421bb91e8d4f7c0c177ed06370bee8a4a05661c0194c8f
3110,154438.jpg,6811,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3110.jpg,865f96a668bf5cec93f949504482d2b090efc57b8ebbd8ab33d7a8988711ab11
3111,200273.jpg,5457,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3111.jpg,2ba2596382b969f8b514f944cad38badecf59c0fa43fe32df76088ddec3107e2
3112,023230.jpg,260,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3112.jpg,9f49ec668fa0d47a5c3892b14561eaf1df0b699f320962d59f4988da9ae84bc0
3113,180808.jpg,114,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3113.jpg,08bbc79fcc13d2a421f8fb4aaa31324319976debc707dde8224892fe5274e1ea
3114,092031.jpg,3151,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3114.jpg,8db8bb1057aef4a56436762e13b13243ab78936f36d9607bfe9bf9d88d96dff4
3115,176395.jpg,3134,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3115.jpg,d471c6bf973386ea2da913f0584961cef547d14937ba756d4cc428592451637a
3116,108309.jpg,2867,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3116.jpg,d9bebf4a6b7fbab846aa73cb4920de122065ab49ff4b56b5c8d6f755ae5fdef5
3117,132630.jpg,6995,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3117.jpg,2f6310d1766c790d1e90d6c92995be25026cf0efa40ba935dbfd65bbfa532b4b
3118,059004.jpg,250,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3118.jpg,1973d5e1068213af64c95aec567890346b04ea565f71d9080779264165f47675
3119,129373.jpg,6166,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3119.jpg,31a1436299d0682fe82dc6c7dd277dc2131acdaebb423c3e06801910fcdbb692
3120,009295.jpg,5394,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3120.jpg,ecd435cdd298274f87d1a4ed901afa008474da35cd4110d22e14d94936a61aa7
3121,050144.jpg,5705,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3121.jpg,db51c939c08de8eae43128ae5ffd3adfd727578a2098b00dddbc52933f6c12a8
3122,058865.jpg,6702,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3122.jpg,7907ccb64fbe9823ec6b3c3c9a603408e569da5e9df19d0a7b52434c5b2ea0d5
3123,060628.jpg,5795,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3123.jpg,9fca1f62b6e86a3ab00659275d5acd7d8f3aaa8d7c87c8d1ecacfa4707409f06
3124,099076.jpg,6688,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3124.jpg,62c1e96c0056f1048656b46595ce40523c7f8c7cc357de156bd56aab2aa4816d
3125,119959.jpg,6904,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3125.jpg,4d9227ecc46a4d078ffa4faefc71978ba14815dda2aa9f8733a480b791ed56a3
3126,071896.jpg,449,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3126.jpg,cd9e6eaeb8cd26b58953470a99bde11d243afb2f1715b3d2ceabeebc17873f34
3127,104998.jpg,5346,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3127.jpg,e0da21b40e127c8e48764099a17dddf8ba4b95a62376f6e2624fa3ba6a2f0f0c
3128,039724.jpg,7115,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3128.jpg,a329c06c4fe63af54b2280c05dbc1d07e4a13a633526285c3b47c0e60642f595
3129,093163.jpg,5551,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3129.jpg,f581cebaab282637182ddf06431e3050872c2822c9b04dfb17c188eebcb325f2
3130,033386.jpg,5140,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3130.jpg,c3a3ae2985834d57b3cda211f9369777d10a567d38d111ca81887ab0296ac639
3131,022712.jpg,1886,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3131.jpg,a42c4eb0a3cbeecbe6521788e6da002578aff5dce81776dbd2765c8b7e5d5ce4
3132,066793.jpg,5382,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3132.jpg,d59953628de3266e91f435fa295b91b807191c727258a675cbae41280b182c7f
3133,042749.jpg,6704,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3133.jpg,6da5c4d887e6497750a95a56c7aaa8c4df6fa56933287f7ff11b9465876a95c6
3134,186774.jpg,5536,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3134.jpg,7a27ba450dd1bfbe7191a1da2ca50e49c7f9fd29d58d6317ea1d65db4652943e
3135,170314.jpg,4580,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3135.jpg,44f147deedc1eddef03e2c9a4b66a851f26411978c741b6bf54481a2647dd271
3136,132925.jpg,7722,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3136.jpg,f133fe7815f00f3238c27fcf9892404f863425dd65d65320bdf09ce035ac82ed
3137,008498.jpg,301,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3137.jpg,7bc21517a80eee5c78c31c3f60c9ef5c1635f886b7abf6fecf4ea6e7a17c1389
3138,179161.jpg,4663,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3138.jpg,4223362210b0d215c88d0c92a02b550322d83d8b65c1cefa9c9a252631de80be
3139,126329.jpg,8776,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3139.jpg,8f64c353662455a4fc2a7fec0e5f166f76d27ddffce488ad5075b7d355a10e69
3140,013152.jpg,2543,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3140.jpg,5f859f397eb3a0cb2f1ee65fc256262ab94c0089da36126688d67570a2ea72be
3141,037933.jpg,1051,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3141.jpg,1de874f8c33c0747def7d74ebf796eeb92af6c28cc2ef0512cfa4222132762e0
3142,188899.jpg,5457,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3142.jpg,d15d4097c5cf5a415301b7ca2424f3b6d41d37c8ad07a3ece3efcbb86b076b15
3143,052566.jpg,861,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3143.jpg,a0195ed88039fd76902b4010557f78cf9655242a09ae80fb167a312610131baa
3144,032198.jpg,2865,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3144.jpg,fc285e0025963724e8d7368e9549f3335bf748d5bb5cc11da7d41faed6da7e2e
3145,041400.jpg,7967,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3145.jpg,5fe53e5f3e3f5ae00509b82e1c4f4e15c54fb5460d7706cd5c34ef9d4d6b1a43
3146,030816.jpg,1382,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3146.jpg,6ad8f459c2b2b21fcc4520048610ed2e1b3d2bcc10c709d66c67452173111bf8
3147,163514.jpg,4669,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3147.jpg,0a6164f9cac55417de6bd90ed6ca2069e480043b0ac1d063de7f261020c151fa
3148,095495.jpg,6724,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3148.jpg,c286e0f178096d8fb0c71cf20501b9be3dfaeb1ab276e06dee0110ebfe103c79
3149,050071.jpg,1629,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3149.jpg,13c98aa9de60280cf80e851fc0c7b690a0c012fdc686a6f4ae8f9e58dd8c8703
3150,135747.jpg,7641,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3150.jpg,9c42c2eef0908ef11b3c0fe945f0e05118a5766882b992b0e206319ffcbdae1f
3151,020221.jpg,4701,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3151.jpg,5441e51eee22e794fc2e78b25c2d3ff34d1655c930b46433e5671be9bcff8b92
3152,140315.jpg,2448,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3152.jpg,b47007eea5413fb70813847df7432f8ae1b133cba742243da694252172aab236
3153,174350.jpg,1519,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3153.jpg,05288678de1abeaedefeb5cbc4cea6701a5db364433d2001d2ca0d1fc2c5289e
3154,039589.jpg,679,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3154.jpg,d150730d3667c9452f11df6dca09298fd7903366488627fa96f37cd271dc1551
3155,090582.jpg,8932,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3155.jpg,33e1a9f2670490d897bd98d07215badde6701122643f36ad23949cd34c7efd1c
3156,095079.jpg,6415,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3156.jpg,debd4c6ede440d56666199a8c87b0e4a4e33e70bb14ac501f1d713d98449ee2f
3157,141089.jpg,7361,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3157.jpg,03d9878c1311b31d1fd846af6e8819a6289ce12dc3d7f1c26cb0bb162ede6247
3158,056853.jpg,7146,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3158.jpg,ec641827f80c122263e069830ac983cb50abaff02cd40c237fd66cd1e5811baa
3159,166676.jpg,4302,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3159.jpg,1417ce15e6ae58802a9255f8dd4e7e668cba3cccda44dac9c4743673dfa2def4
3160,084419.jpg,4598,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3160.jpg,89f9584fb43e72fbd5f3b8ac7a86a00343880a0d0cc1b7f44881c205c0dfeeb7
3161,130909.jpg,724,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3161.jpg,aa4a482409676ca63d96f62b18bf016f76c73acc02e4a09e1ef0b0629b8c54d4
3162,111466.jpg,2464,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3162.jpg,21f4076aacb8c2d6cf6447602def462bb8a7f7eae7f7da106ac0512cfc721787
3163,139283.jpg,9277,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3163.jpg,6b11c03921c02fc25eb4f729363f073ad9aeacce16b5693e0015c94bebeb09a5
3164,161405.jpg,8485,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3164.jpg,8da383d2a784e9e0397ad672d4b684dd7bb53a9c8a488e9b54e70130663def6c
3165,053770.jpg,160,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3165.jpg,3515645c68e151e1dde5d423fcae4c9df2f88c9b304c0decd580dd9be41ea997
3166,109533.jpg,1128,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3166.jpg,9fd41bd750f1d3abe1c32094779aaf0d88e55f24513dc2edcb774271d8fc1276
3167,061162.jpg,5344,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3167.jpg,4a355ca6103124c47a9eb7065a888318c009ea28ce05bf9319ca7b4815ca0e48
3168,077820.jpg,3172,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3168.jpg,245721174c04119c42a6aa218d1bd2cba3a558f9e831104d342bef91ced40407
3169,013312.jpg,3188,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3169.jpg,e066a7328f16d05bf736120b997eed7178d372be9cebf1597c25cb0bc4b2636b
3170,083683.jpg,9152,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3170.jpg,93831af2ef46a6b05a02dd1870c5f3d6f2b0d0cc9562505f1ec7b3e98a0f8ecb
3171,039070.jpg,5669,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3171.jpg,61a64af754e6230095ae9f8bf74faceb71adbd02a383e2ad4c307998a1de950e
3172,040163.jpg,9211,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3172.jpg,6b32a2d626ed99ade98b126e9c2cac7f2389f7f666d607ee8b604b03a8d420fb
3173,198669.jpg,5457,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3173.jpg,4c6817c14ec13b2641826e92ccf759016e29a405306ba805f14b76e469780efb
3174,145630.jpg,5127,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3174.jpg,ceab697f1f6936f7ac77b8262ecf35981491b5ac646ff3bc896c7c163df7f662
3175,136223.jpg,1629,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3175.jpg,6a0d49d1dcc05d4a8476e346497531eb011e92e86eda4c95a5700ade23a1cd01
3176,078670.jpg,121,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3176.jpg,4f4c61accde30ab69a8c9c082764ae44b00a600cf816ba0d596dafa6c749759c
3177,196408.jpg,8499,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3177.jpg,9be443f7a387d7efe1d57bac6bb478e350952a21d1a5c43e55fbfb3542ff29a0
3178,169753.jpg,425,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3178.jpg,ab557395986cda3c145eb8bf6a675d98cd16e571cf90e557500cc87509bdfa9e
3179,166882.jpg,788,val,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3179.jpg,9a0c1eb2e611f1bf5e87ac49e1beddc69e1de3160315464869a8558bca253fdb
3180,129847.jpg,6412,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3180.jpg,1b8156ab95681003aff7354d81d82b60b626d309d8ee584eddaea3e486076b37
3181,072960.jpg,3198,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3181.jpg,d873a13ff953f98c90bba95b88e09213d145b8b82171cb7db14fba4281965433
3182,077877.jpg,818,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3182.jpg,86407e4d7dbaf79257a6d8fa5be32eab9be54b41cd23e64150328cce3a9d87f0
3183,149631.jpg,8419,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3183.jpg,7a60dd1697edb8f395da01ad7b192f2a4cbf96e285b46ebd737b3001c9fc5bc0
3184,044601.jpg,7877,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3184.jpg,721ab729e1be8b800780d6abd34660b8635d3172433a0ceb244c8a0d5485b4af
3185,018416.jpg,7503,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3185.jpg,233d97aa316a9af60007509dff5a7849e1677f74e2566336d92b6ebf49599074
3186,160048.jpg,6987,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3186.jpg,76e459a1f7b6c44e18b6273282d655d3ee83626c885ebd1850fcd70ec34a81d5
3187,005120.jpg,6858,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3187.jpg,23f1a07da52db403d366e7c69ac732f2e32f7166c633c3b7bb3b5909535c681d
3188,187257.jpg,9692,test,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3188.jpg,f81a991228b7543037f19b4bb4ff3a24e4a9f7c3e44f69056b00fc3e62f139c1
3189,114107.jpg,7021,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3189.jpg,362c3f24bdf722f33ad9fb637606025a7bf9124f5f7d39c0b16dce87f1fe8955
3190,090759.jpg,3702,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3190.jpg,94d74363864ac4af6ff98a99e1ef1e0d3c4d28e7d3cda1f1aa0d9ea39e801383
3191,087706.jpg,9569,train,C:\Users\rehaa\Downloads\archive\CelebAMask-HQ\CelebA-HQ-img\3191.jpg,4f6cc667797a2334e97b8ff659d46225287d9b921f4ebb00ac7a11666b224967
